"ensembl_gene_id","chromosome_name","start_position","end_position","Gene.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000003436","chr2",187463823,187565846,"ENSG00000003436",4367.41518066469,0.843027558301596,0.0826647750201122,10.198147374096,2.02090524584823e-24,1.57797945279321e-22,"TFPI"
"ENSG00000003509","chr2",37231631,37253403,"ENSG00000003509",299.887768359849,0.0735827376900974,0.193251584277286,0.380761368478706,0.703380327226853,0.810560202244218,"NDUFAF7"
"ENSG00000003756","chr3",50088919,50119021,"ENSG00000003756",467.911715288461,0.14885547283029,0.170233749397764,0.874418106614557,0.381890600311969,0.538936149999356,"RBM5"
"ENSG00000003987","chr8",17296794,17413528,"ENSG00000003987",12.1038436934276,0.472705936616084,0.71282942996305,0.663140320455886,0.507240689269407,0.656558294768627,"MTMR7"
"ENSG00000003989","chr8",17496975,17570573,"ENSG00000003989",1142.38577078793,-0.789762202875606,0.102073590381397,-7.73718451486489,1.01642497268579e-14,3.20317576867741e-13,"SLC7A2"
"ENSG00000004059","chr7",127588370,127591700,"ENSG00000004059",1775.74721793948,0.123372207288001,0.138366432917221,0.891633936691926,0.372589173922597,0.529634819470908,"ARF5"
"ENSG00000004139","chr17",28364356,28404049,"ENSG00000004139",279.968262002394,1.08666298354608,0.175284917468622,6.19940950561593,5.6675392854067e-10,9.4419796929615e-09,"SARM1"
"ENSG00000004142","chr17",28346173,28357584,"ENSG00000004142",1235.11426089572,0.104845942654798,0.0950087923035508,1.10353936843885,0.269793004940119,0.419681093135792,"POLDIP2"
"ENSG00000004399","chr3",129555213,129606681,"ENSG00000004399",160.972414337932,1.18344055519001,0.2592116985999,4.56553682407939,4.98217725787874e-06,4.0772036718515e-05,"PLXND1"
"ENSG00000004455","chr1",33007986,33080996,"ENSG00000004455",4840.36949213796,0.564851221271794,0.0927188783805011,6.09208427817417,1.11449979570193e-09,1.7813106904185e-08,"AK2"
"ENSG00000004478","chr12",2794290,2805423,"ENSG00000004478",10071.922892509,-0.232328533233922,0.0977919629684497,-2.37574260891846,0.0175136748602181,0.0505771825939725,"FKBP4"
"ENSG00000004487","chr1",23019395,23083693,"ENSG00000004487",533.554966744961,0.025286576422038,0.149869931270286,0.168723480472106,0.866014148814651,0.921088621405415,"KDM1A"
"ENSG00000004534","chr3",49940007,50100045,"ENSG00000004534",332.770037023266,0.349698147755778,0.152568532275391,2.29207256922786,0.0219014559687835,0.0608131254181918,"RBM6"
"ENSG00000004660","chr17",3860315,3894891,"ENSG00000004660",52.7307305197625,-1.73765936291752,0.35201502602344,-4.93632156146032,7.96098073650242e-07,7.74552879752248e-06,"CAMKK1"
"ENSG00000004700","chr12",21468910,21501669,"ENSG00000004700",701.995770273409,0.212378860351313,0.129479668004981,1.64024872494377,0.100953462059719,0.199644391008652,"RECQL"
"ENSG00000004766","chr7",93232340,93361123,"ENSG00000004766",232.834029072908,-0.462747553530473,0.204817957509145,-2.25931143517927,0.023864019095822,0.0650542606394669,"VPS50"
"ENSG00000004776","chr19",35754566,35758079,"ENSG00000004776",19.8975898410782,-0.838334012818019,0.593723935880748,-1.41199295186644,0.157952036479785,0.282965660559066,"HSPB6"
"ENSG00000004777","chr19",35774532,35788822,"ENSG00000004777",88.075159074058,-0.576062650257817,0.41246381258414,-1.39663803873777,0.162522445436582,0.288999515318691,"ARHGAP33"
"ENSG00000004779","chr16",23581014,23596319,"ENSG00000004779",2550.36831525021,-0.623297112058892,0.119690208323104,-5.20758649175629,1.9131267065683e-07,2.09401966926971e-06,"NDUFAB1"
"ENSG00000004799","chr7",95583497,95597638,"ENSG00000004799",40.6879620802122,1.27162668601927,0.545605909943809,2.33066882679155,0.0197708291673683,0.0559359784820604,"PDK4"
"ENSG00000004838","chr3",50341110,50345732,"ENSG00000004838",26.7193385789692,-0.0693304392510114,0.73458514899,-0.0943803987139348,0.924806985854605,0.955678061164259,"ZMYND10"
"ENSG00000004864","chr7",96120218,96322147,"ENSG00000004864",290.499388016438,0.0628629631614894,0.193645026320818,0.324629887768676,0.745461204151521,0.841880138341179,"SLC25A13"
"ENSG00000004866","chr7",116952980,117230812,"ENSG00000004866",610.178834175169,0.312199987301341,0.15380381275953,2.02985856917254,0.0423709174821071,0.101988037976272,"ST7"
"ENSG00000004897","chr17",47117703,47189422,"ENSG00000004897",4043.69415354988,-0.529184196140118,0.114446060366063,-4.62387429018952,3.76638176123408e-06,3.16463838320553e-05,"CDC27"
"ENSG00000004961","chrX",11111299,11123086,"ENSG00000004961",668.756232956883,0.447017388129771,0.162081033813246,2.75798702422417,0.00581585064483381,0.0201687448529046,"HCCS"
"ENSG00000004975","chr17",7225342,7234524,"ENSG00000004975",272.462323556943,0.0538721032564162,0.196177182632494,0.27460942467166,0.783616324781116,0.867234136092056,"DVL2"
"ENSG00000005007","chr19",18831905,18868232,"ENSG00000005007",679.006293131145,0.375265810415894,0.148741860026085,2.52293342539943,0.0116380431704775,0.0361466357301455,"UPF1"
"ENSG00000005020","chr7",26667003,26995239,"ENSG00000005020",876.174912782172,0.508400269978948,0.183083375428862,2.77687839645763,0.00548837085022436,0.0192124323966021,"SKAP2"
"ENSG00000005022","chrX",119468395,119471396,"ENSG00000005022",16045.3415832295,-0.0955686392676016,0.0688576821896062,-1.38791542539065,0.165162800130254,0.292211107922758,"SLC25A5"
"ENSG00000005059","chr4",109560209,109688719,"ENSG00000005059",340.259839506803,1.10639743690622,0.17265239070036,6.40823699236449,1.47211957452472e-10,2.73849982763256e-09,"MCUB"
"ENSG00000005073","chr7",27181157,27185232,"ENSG00000005073",9.36497122505877,-2.39044754923655,1.09958418876947,-2.17395591319994,0.0297084462959443,0.0776868266087844,"HOXA11"
"ENSG00000005075","chr7",102473128,102478929,"ENSG00000005075",918.345616855458,0.184013942967007,0.144068815662118,1.27726421655726,0.201508982299188,0.338907753327719,"POLR2J"
"ENSG00000005100","chr17",5440917,5468982,"ENSG00000005100",888.817727122582,-0.202446072727729,0.150009406002565,-1.34955585867907,0.177158491314946,0.308623837577081,"DHX33"
"ENSG00000005156","chr17",34980462,35009743,"ENSG00000005156",584.487063427645,-0.836237517477395,0.106308928911836,-7.86610801215865,3.65844698867659e-15,1.20561563532759e-13,"LIG3"
"ENSG00000005175","chr12",47661249,47706038,"ENSG00000005175",693.964196331878,0.225557365601193,0.131029502362052,1.72142427113818,0.0851738631231726,0.174971393633623,"RPAP3"
"ENSG00000005187","chr16",20610243,20797843,"ENSG00000005187",46.0615519850946,-3.6485261994034,0.504671433508107,-7.22950806635024,4.84746717558053e-13,1.23802291886337e-11,"ACSM3"
"ENSG00000005189","chr16",20806157,20849668,"ENSG00000005189",65.7159145534462,-0.775701691448506,0.304450518722561,-2.54787442866992,0.0108381475516627,0.0339981706335295,"REXO5"
"ENSG00000005194","chr16",57428177,57447420,"ENSG00000005194",1339.6061656377,-0.548460150551399,0.0935182793822927,-5.86473739865714,4.49844061593623e-09,6.52619923204287e-08,"CIAPIN1"
"ENSG00000005206","chr19",2328613,2355095,"ENSG00000005206",209.465658192319,0.622838293597102,0.198457858133566,3.13839068633865,0.00169878285452153,0.00714911740939905,"SPPL2B"
"ENSG00000005238","chr9",35104112,35116357,"ENSG00000005238",48.2052011924822,1.74178253009179,0.439686190483004,3.96142195909863,7.450473401275e-05,0.000460591797409129,"FAM214B"
"ENSG00000005243","chr17",48026142,48038030,"ENSG00000005243",26.5475900572712,0.253679762374163,0.464120587483634,0.546581576459606,0.584666229211136,0.721414717259545,"COPZ2"
"ENSG00000005249","chr7",107044627,107161811,"ENSG00000005249",293.621257302702,-0.864241285868417,0.165561125319552,-5.22007375946697,1.78851884912918e-07,1.96288742806398e-06,"PRKAR2B"
"ENSG00000005302","chrX",11758159,11775772,"ENSG00000005302",458.686587376177,0.552432522889043,0.12254667311341,4.50793570199817,6.54614060745964e-06,5.21098296797713e-05,"MSL3"
"ENSG00000005339","chr16",3725054,3880713,"ENSG00000005339",370.333501045367,-0.447149617861059,0.174949646935043,-2.55587608031631,0.0105920832353759,0.0333200791333008,"CREBBP"
"ENSG00000005379","chr17",58301228,58328795,"ENSG00000005379",2.25284678790424,-4.97399628334505,3.77045003441226,-1.319204932554,0.187100609717236,NA,"TSPOAP1"
"ENSG00000005436","chr2",75652000,75711184,"ENSG00000005436",234.00412815947,-0.0342916637712169,0.188195362823509,-0.182213117564304,0.855415478994088,0.914326937558225,"GCFC2"
"ENSG00000005448","chr2",74421477,74425770,"ENSG00000005448",266.341815709222,-0.0931533180290339,0.157970785547414,-0.589686996277388,0.555400514839669,0.696154710423023,"WDR54"
"ENSG00000005469","chr7",87345664,87399800,"ENSG00000005469",161.536405973932,-0.427731100071053,0.209724971065358,-2.03948579846391,0.0414015671637971,0.100443659580643,"CROT"
"ENSG00000005483","chr7",104940943,105115019,"ENSG00000005483",775.08199954012,0.0356310063491979,0.125074236304593,0.284878863960646,0.775736949439628,0.861625374937066,"KMT2E"
"ENSG00000005486","chr7",75842602,75888927,"ENSG00000005486",575.190321579784,0.880318545134574,0.14838251719415,5.93276459909846,2.9787578620484e-09,4.4208949916285e-08,"RHBDD2"
"ENSG00000005700","chr6",82169984,82247775,"ENSG00000005700",285.152246856274,-0.0938423428712466,0.147929758867368,-0.634370958147676,0.525838758082682,0.673097769169427,"IBTK"
"ENSG00000005801","chr11",3339261,3379222,"ENSG00000005801",96.9816547199302,0.281303666084658,0.266241898969157,1.05657173860995,0.290707084268817,0.443863263924701,"ZNF195"
"ENSG00000005810","chr13",77042474,77327094,"ENSG00000005810",375.524702293138,-0.154173038675234,0.169194445327777,-0.911218086247203,0.362180476286581,0.51899128682609,"MYCBP2"
"ENSG00000005812","chr13",76992598,77027195,"ENSG00000005812",371.452021397108,-0.103220016181921,0.159617165062537,-0.646672406075376,0.517843985591605,0.665993434679761,"FBXL3"
"ENSG00000005882","chr17",50094737,50112152,"ENSG00000005882",395.654852464525,-0.42068683620877,0.158278978266365,-2.6578819298467,0.00786334360151642,0.0260602133579318,"PDK2"
"ENSG00000005884","chr17",50055968,50090485,"ENSG00000005884",3338.64943644129,0.558497962919169,0.119989663096965,4.65455063798156,3.24688036473226e-06,2.77183192139643e-05,"ITGA3"
"ENSG00000005889","chrX",24148976,24216255,"ENSG00000005889",1487.82480051899,-0.078521807031162,0.0902200979190878,-0.870336087437888,0.384116763018761,0.541127028021948,"ZFX"
"ENSG00000005893","chrX",120426148,120469365,"ENSG00000005893",3482.3586829696,0.103258546025329,0.107206231008471,0.963176720737148,0.335458845450049,0.491090277808951,"LAMP2"
"ENSG00000006007","chr16",19501693,19522123,"ENSG00000006007",694.005474061514,-0.151199013632157,0.139182622171749,-1.08633542947323,0.277330617636646,0.428316056078013,"GDE1"
"ENSG00000006015","chr19",18588685,18592338,"ENSG00000006015",77.9287528540751,-0.143896370248241,0.335219826582637,-0.429259724029983,0.667734223734269,0.784301413122392,"REX1BD"
"ENSG00000006016","chr19",18572220,18607741,"ENSG00000006016",6.22703780152964,-0.619037942578062,1.02066449555897,-0.606504826288726,0.544179578466088,0.688025727353112,"CRLF1"
"ENSG00000006025","chr17",47807367,47821803,"ENSG00000006025",8.11695138297368,-0.951108562900207,0.809477538645784,-1.17496597186793,0.240008329866911,0.384911318136899,"OSBPL7"
"ENSG00000006042","chr17",32927910,32945106,"ENSG00000006042",693.143049908493,-1.66418159728626,0.201305479871026,-8.26694632631206,1.37433797941165e-16,5.23230102161723e-15,"TMEM98"
"ENSG00000006047","chr17",7288263,7294639,"ENSG00000006047",4.20882372703115,-5.87836827929694,2.64184442208915,-2.22510009679085,0.0260745192607467,NA,"YBX2"
"ENSG00000006062","chr17",45263119,45317112,"ENSG00000006062",656.586445991333,0.510220050663186,0.232380695690104,2.19562149578724,0.0281190463582852,0.0743553471324888,"MAP3K14"
"ENSG00000006118","chr11",60924460,60937159,"ENSG00000006118",528.517536450897,0.558612789188564,0.215370607493285,2.59372806572958,0.00949415469943762,0.0303966681797873,"TMEM132A"
"ENSG00000006125","chr17",35578046,35726417,"ENSG00000006125",4330.94043111114,-0.0722131624142511,0.0776415595063113,-0.930083873552038,0.352327659722191,0.509277771552216,"AP2B1"
"ENSG00000006194","chr16",3263800,3301401,"ENSG00000006194",31.7212964834303,-0.381584509167197,0.57779705886604,-0.660412688697443,0.508989031683427,0.658126414872601,"ZNF263"
"ENSG00000006282","chr17",50543058,50556481,"ENSG00000006282",328.143157665241,-0.63742174193652,0.221808862170078,-2.87374334686303,0.00405638449490557,0.0148891105130573,"SPATA20"
"ENSG00000006327","chr16",3018445,3022385,"ENSG00000006327",3811.42353204415,0.82889156876897,0.412909130107086,2.00744306272424,0.0447025074717028,0.106161960305232,"TNFRSF12A"
"ENSG00000006377","chr7",97005553,97011040,"ENSG00000006377",124.676756906779,-1.06607510935733,0.236572268144377,-4.50634014594948,6.59553304946144e-06,5.24414342157531e-05,"DLX6"
"ENSG00000006432","chr14",70722526,70809545,"ENSG00000006432",253.738521121008,-1.42803443008266,0.225738455200233,-6.32605742258658,2.51504255628413e-10,4.50100827700542e-09,"MAP3K9"
"ENSG00000006451","chr7",39623445,39708124,"ENSG00000006451",72.631625077939,0.510000856917429,0.308663956865909,1.65228510026192,0.0984764452465759,0.195948304524291,"RALA"
"ENSG00000006453","chr7",98291648,98401115,"ENSG00000006453",532.01758577927,0.0779123000805623,0.177738659718488,0.438353142776951,0.66113030793019,0.779530466634552,"BAIAP2L1"
"ENSG00000006459","chr7",140084746,140177055,"ENSG00000006459",224.967759226509,-0.333509957413239,0.219659537224817,-1.51830401550877,0.128937775870616,0.241219739107199,"KDM7A"
"ENSG00000006468","chr7",13891229,13991425,"ENSG00000006468",340.720502656112,0.101301114674475,0.16914872844049,0.598887828530826,0.549247688498993,0.691651506246446,"ETV1"
"ENSG00000006530","chr7",141551278,141655244,"ENSG00000006530",9.00795291198403,-0.039411832948421,0.895398889333897,-0.0440159502294449,0.964891689744782,0.980427612349899,"AGK"
"ENSG00000006534","chr11",68008563,68029282,"ENSG00000006534",13.1020895480533,1.32582879572632,0.747738354034019,1.77311861638971,0.0762090537990592,0.160193208251486,"ALDH3B1"
"ENSG00000006576","chr7",77798761,77957503,"ENSG00000006576",890.789316312161,-0.246730082318115,0.118856920047364,-2.07585794937134,0.0379070908705155,0.0938983687576579,"PHTF2"
"ENSG00000006606","chr7",75769533,75789896,"ENSG00000006606",34.0934230947674,0.794057715749411,0.585782998003447,1.35554927072967,0.175242621860123,0.30611275311816,"CCL26"
"ENSG00000006607","chr2",241356264,241494847,"ENSG00000006607",9.60876762436516,0.464647831566104,0.856270139024391,0.542641638882223,0.587376564013791,0.72355829979394,"FARP2"
"ENSG00000006625","chr7",30496620,30504850,"ENSG00000006625",1386.23603110237,0.539590148991859,0.124195035630731,4.34469982033923,1.39466242740354e-05,0.000101829462165217,"GGCT"
"ENSG00000006634","chr7",87876216,87909553,"ENSG00000006634",783.459002400166,-0.621786739208346,0.142211072567098,-4.37228077943772,1.22955253878823e-05,9.1186234561433e-05,"DBF4"
"ENSG00000006638","chr19",3594506,3606895,"ENSG00000006638",56.7821149081861,1.32652616528874,0.439753323939484,3.01652333950587,0.00255691532915862,0.0100756107425765,"TBXA2R"
"ENSG00000006652","chr7",112422887,112481017,"ENSG00000006652",124.662238045612,-0.803209029246708,0.276890055106515,-2.900822959993,0.00372184089164934,0.0138807567662699,"IFRD1"
"ENSG00000006695","chr17",14069490,14231736,"ENSG00000006695",1607.68800049043,-0.535646020988025,0.112755147093103,-4.75052389888452,2.02890313055893e-06,1.81240849834509e-05,"COX10"
"ENSG00000006704","chr7",74452463,74602619,"ENSG00000006704",402.558759443314,0.192614622700262,0.211820039689974,0.909331444664906,0.363175197126065,0.519879090610763,"GTF2IRD1"
"ENSG00000006712","chr19",39385629,39391154,"ENSG00000006712",2267.78896676804,-0.692461939361355,0.103073454297968,-6.71814041818723,1.84058285742819e-11,3.9309591026502e-10,"PAF1"
"ENSG00000006715","chr7",38722974,38932394,"ENSG00000006715",530.156987366065,0.456445790865835,0.161609614714258,2.8243727433722,0.00473732562233579,0.0170307550745497,"VPS41"
"ENSG00000006740","chr17",12789498,12991643,"ENSG00000006740",249.557337988022,-0.0757144256317488,0.168818942725929,-0.448494845478735,0.653796105370638,0.773413727273826,"ARHGAP44"
"ENSG00000006744","chr17",12991268,13018065,"ENSG00000006744",2211.35337389312,-0.281292117040074,0.141001622268867,-1.99495660059638,0.0460476134601573,0.108599017585238,"ELAC2"
"ENSG00000006747","chr7",12570577,12660182,"ENSG00000006747",2.01107522868583,2.34719655202487,1.97236773827265,1.19004002472708,0.234030661062189,NA,"SCIN"
"ENSG00000006756","chrX",2903972,2929405,"ENSG00000006756",12.2108303000563,0.558742895787537,0.681793707176877,0.81951899805755,0.412490367328764,0.569129928315512,"ARSD"
"ENSG00000006757","chrX",7898247,7927739,"ENSG00000006757",36.5589631930784,3.38063144559076,0.553433851858584,6.10846523796414,1.0059376321179e-09,1.62260387264913e-08,"PNPLA4"
"ENSG00000006831","chr12",1688574,1788680,"ENSG00000006831",758.70684420669,0.36826449642472,0.129900311785719,2.83497777150991,0.00458288742921743,0.0165353965938222,"ADIPOR2"
"ENSG00000007038","chr16",2817180,2826304,"ENSG00000007038",230.622957986776,-2.0154019247442,0.194811533479222,-10.3453932564991,4.39109759698974e-25,3.49548476892839e-23,"PRSS21"
"ENSG00000007047","chr19",45079288,45305284,"ENSG00000007047",412.51144192909,0.310727070911521,0.165887618923875,1.8731179151719,0.0610521039855973,0.134490160423978,"MARK4"
"ENSG00000007080","chr19",17932588,17944914,"ENSG00000007080",3324.28516810484,0.376217656308161,0.455506090939792,0.825933316351392,0.40884192012501,0.565691246753966,"CCDC124"
"ENSG00000007168","chr17",2593183,2685616,"ENSG00000007168",1290.99994778029,-0.229824053690295,0.119926868820096,-1.91636833306352,0.0553182286163059,0.124819835193686,"PAFAH1B1"
"ENSG00000007202","chr17",28614440,28645454,"ENSG00000007202",1299.04807094489,0.152966024117511,0.108002601795693,1.41631795506995,0.156682433186196,0.28134904766802,"KIAA0100"
"ENSG00000007255","chr19",45162928,45178265,"ENSG00000007255",13.0356480731874,-0.0783827201105835,0.689986583255759,-0.113600353996346,0.909554606720393,0.947265424156249,"TRAPPC6A"
"ENSG00000007264","chr19",3777969,3802129,"ENSG00000007264",2.09340816481142,-0.648476738237609,2.05462592297314,-0.315617909317154,0.752292542367342,NA,"MATK"
"ENSG00000007341","chr1",112523487,112620825,"ENSG00000007341",7.58672803753876,1.40502524938177,0.907231059382746,1.54869615061207,0.121454779680697,0.230339440610405,"ST7L"
"ENSG00000007376","chr16",784974,788406,"ENSG00000007376",57.5927155690807,0.786212172402146,0.44907933721784,1.75071998919596,0.079994154499108,0.166124561857515,"RPUSD1"
"ENSG00000007384","chr16",58058,78176,"ENSG00000007384",89.5977659108748,0.306975611142016,0.291971751194519,1.05138805341994,0.293080400405283,0.446874705045816,"RHBDF1"
"ENSG00000007392","chr16",188961,229463,"ENSG00000007392",1228.06093502411,-0.71007345683032,0.0980122842628575,-7.24473939333958,4.33271489638941e-13,1.11118727855309e-11,"LUC7L"
"ENSG00000007402","chr3",50362613,50504244,"ENSG00000007402",2.48543580982543,-5.08455868679562,2.77816343737369,-1.83018702873804,0.0672219767454733,NA,"CACNA2D2"
"ENSG00000007520","chr16",1349237,1351878,"ENSG00000007520",1145.18430839588,0.108621261315561,0.248391407361858,0.437298787704525,0.661894674421814,0.779833427557618,"TSR3"
"ENSG00000007541","chr16",566995,584120,"ENSG00000007541",379.763742316258,0.0128111776283636,0.171474352097676,0.0747119173896397,0.940443925470663,0.965084721441894,"PIGQ"
"ENSG00000007866","chr6",35473597,35497079,"ENSG00000007866",949.212503349304,0.483724459807776,0.0924158487349497,5.23421541250036,1.65687134502784e-07,1.82658145851586e-06,"TEAD3"
"ENSG00000007923","chr1",6634168,6701924,"ENSG00000007923",2713.16472676962,0.239296350770492,0.119109813170171,2.00903976256441,0.0445329170303093,0.105882278874042,"DNAJC11"
"ENSG00000007944","chr6",16129086,16151367,"ENSG00000007944",49.4575885996772,-0.75044088955845,0.394297013014358,-1.90323757165039,0.0570095526672475,0.127626481174018,"MYLIP"
"ENSG00000007968","chr1",23506438,23531233,"ENSG00000007968",254.308910608077,0.13873115512551,0.205737428492134,0.674311699831584,0.500113167263763,0.650559405482168,"E2F2"
"ENSG00000008018","chr6",170535116,170553327,"ENSG00000008018",2907.40409399346,-0.403279711845984,0.0873874222518798,-4.61484846965272,3.93382223039195e-06,3.29566422344982e-05,"PSMB1"
"ENSG00000008083","chr6",15244937,15522042,"ENSG00000008083",243.004055568176,-0.619700847488026,0.194055691213892,-3.1934175370563,0.00140599488239357,0.0060883402554796,"JARID2"
"ENSG00000008130","chr1",1751232,1780544,"ENSG00000008130",5.84708310257368,4.59683273266137,1.54619020531331,2.97300598391121,0.00294898702052068,0.0114114999635616,"NADK"
"ENSG00000008196","chr6",50818723,50847619,"ENSG00000008196",27.1511637262286,5.05223383085457,0.855756647073886,5.90382072769148,3.55178113750044e-09,5.19853286127095e-08,"TFAP2B"
"ENSG00000008256","chr7",6161776,6272650,"ENSG00000008256",415.070644198102,0.775785197081204,0.150015251447,5.17137550747823,2.32377064338932e-07,2.51209032780508e-06,"CYTH3"
"ENSG00000008277","chr7",87934136,88202889,"ENSG00000008277",40.1011758192682,0.0155900263800727,0.423260141002771,0.0368332022550893,0.970618000431216,0.98288502125279,"ADAM22"
"ENSG00000008282","chr7",106090500,106112589,"ENSG00000008282",1404.17201323245,0.0906290164489451,0.103494847176024,0.875686267692182,0.381200612712054,0.538317971574366,"SYPL1"
"ENSG00000008283","chr17",63432298,63447108,"ENSG00000008283",274.897247799841,0.295157264674639,0.273925415500324,1.07750959922991,0.28125266464823,0.43276972711468,"CYB561"
"ENSG00000008294","chr17",50962174,51120926,"ENSG00000008294",1808.82363719362,-0.0744771029393497,0.0953482470481775,-0.781106158162697,0.434740060285181,0.588892640777462,"SPAG9"
"ENSG00000008300","chr3",48636463,48662886,"ENSG00000008300",14.5461636651848,0.151735001021025,0.673333909368465,0.225348818631963,0.821707924400207,0.892758217552402,"CELSR3"
"ENSG00000008311","chr7",122064583,122144489,"ENSG00000008311",38.3760464631047,0.539725867716642,0.403897006191078,1.3362957869049,0.181452613046763,0.314051375132967,"AASS"
